Product ID,VN Name,EN Name,Brand,Category,Actual Price,Discount Price,Discount Rate,Variant,Star,Rating,Sold,Link
92965,Dao Cạo Nữ Gillette Simply Venus Basic 3 Lưỡi (Vỉ 2 Cây),,Gillette,Chăm Sóc Cơ Thể / Tẩy Lông / Triệt Lông / Dụng Cụ Tẩy Lông,32000,31000,3,2cây,4.8,5,153.0,https://hasaki.vn/san-pham/dao-cao-nu-gillette-venus-3-basic-3-luoi-vi-2-cay-92965.html
72149,Kẻ Mắt Nước B.O.M Lâu Trôi Màu Nâu 02 Wonder Brown 0.5g,Wonderproof Pen Eye Liner - 02 Wonder Brown,B.O.M,Trang Điểm / Trang Điểm Mắt / Kẻ Mắt,298000,237000,20,02 Wonder Brown,4.4,19,20.0,https://hasaki.vn/san-pham/ke-mat-b-o-m-02-wonder-brown-72149.html
97397,Nước Hoa Nữ Gennie Little Rose Dress Bản Giới Hạn 50ml,Little Rose Dress For Her,Gennie,Nước Hoa / Nước Hoa Nữ,349000,261000,25,50ml,4.6,11,19.0,https://hasaki.vn/san-pham/nuoc-hoa-nu-gennie-little-rose-dress-ban-gioi-han-50ml-97397.html
122100,Combo 2 Dung Dịch Vệ Sinh Phụ Nữ Lactacyd Ngăn Mùi 24H 250ml,Odor Fresh,Lactacyd,Chăm Sóc Cá Nhân / Chăm Sóc Phụ Nữ / Dung Dịch Vệ Sinh,178000,148000,17,2x250ml,4.8,25,32.0,https://hasaki.vn/san-pham/combo-2-dung-dich-ve-sinh-phu-nu-lactacyd-ngan-mui-24h-250ml-122100.html
65520,Chì Kẻ Mày Xé Suri 102 Brown Màu Nâu E271,Eyebrow Pencil,Suri,Trang Điểm / Trang Điểm Mắt / Kẻ Mày,31000,28000,10,Brown,4.8,6,169.0,https://hasaki.vn/san-pham/chi-ke-may-xe-suri-102-brown-mau-nau-e271-65520.html
121032,"Mặt Nạ BNBG Vita Complex Dưỡng Sáng, Mờ Thâm Nám 30ml (Mới)",Vita Cocktail Brightening Foil Mask,BNBG,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,47000,24000,49,1 miếng,0.0,0,198.0,https://hasaki.vn/san-pham/mat-na-bnbg-vita-complex-duong-sang-mo-tham-nam-30ml-moi-121032.html
3072,Sữa Tắm Purité Dưỡng Da Mềm Mịn Hương Hoa Hồng 850ml,Rose Shower Gel,Purité By Prôvence,Chăm Sóc Cơ Thể / Sữa Tắm,245000,181000,26,850ml,4.8,11,27.0,https://hasaki.vn/san-pham/sua-tam-purite-duong-da-mem-min-huong-hoa-hong-850ml-3072.html
5174,Dung Dịch Vệ Sinh Phụ Nữ Sebamed PH 3.8 50ml,Feminine Intimate Wash,SEBAMED,Chăm Sóc Cá Nhân / Chăm Sóc Phụ Nữ / Dung Dịch Vệ Sinh,119000,110000,8,50ml,5.0,16,43.0,https://hasaki.vn/san-pham/dung-dich-ve-sinh-phu-nu-sebamed-ph-3-8-50ml-5174.html
89319,Sữa Tắm Avatar Thơm Mịn Da Jojoba Bông Hoa 900ml,Jojoba Shower Gel,Avatar,Chăm Sóc Cơ Thể / Sữa Tắm,189000,141000,25,900ml,4.9,8,34.0,https://hasaki.vn/san-pham/sua-tam-thom-min-da-jojoba-bong-hoa-avatar-900ml-89319.html
103855,Mặt Nạ Mediheal Cấp Nước Dưỡng Ẩm Cho Làn Da Khô Ráp 24ml,Watermide Essential Mask,Mediheal,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,40000,21000,47,24ml,4.0,1,225.0,https://hasaki.vn/san-pham/mat-na-mediheal-cap-nuoc-duong-am-cho-lan-da-kho-rap-24ml-103855.html
123852,"Serum Elixir Hỗ Trợ Săn Chắc Da, Ngừa Lão Hóa 40ml",Superieur Design Time Serum,Elixir,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,1390000,1180000,15,40ml,0.0,0,4.0,https://hasaki.vn/san-pham/serum-elixir-ho-tro-san-chac-da-ngua-lao-hoa-40ml-123852.html
131772,Combo 10 Mặt Nạ Colorkey Dưỡng Ẩm Căng Bóng Rạng Rỡ Từ Sen Tuyết 25ml,Luminous B5 Facial Mask Brightening,Colorkey,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,150000,90000,40,10 miếng,4.0,2,53.0,https://hasaki.vn/san-pham/combo-10-mat-na-colorkey-duong-am-cang-bong-rang-ro-tu-sen-tuyet-25ml-131772.html
116207,Dầu Gội Nguyên Xuân Dược Liệu Dưỡng Tóc Hương Bưởi 250ml,Herbal Shampoo,Nguyên Xuân,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Dầu Gội,111000,107000,4,250ml,5.0,1,44.0,https://hasaki.vn/san-pham/dau-goi-nguyen-xuan-duoc-lieu-duong-toc-huong-buoi-250ml-116207.html
63561,Sữa Dưỡng Naris Acne Grand Cho Da Mụn 160ml,Medicated Aqua Milk,Naris Cosmetics,Chăm Sóc Da Mặt / Dưỡng Ẩm / Lotion / Sữa Dưỡng,595000,401000,33,160ml,4.7,13,12.0,https://hasaki.vn/san-pham/sua-duong-naris-cosmetics-cho-da-mun-160ml-63561.html
114231,Xịt Khoáng Evoluderm Cấp Nước & Làm Dịu Da 50ml,Pure Water Atomizer,Evoluderm,Chăm Sóc Da Mặt / Dưỡng Ẩm / Xịt Khoáng,125000,72000,42,50ml,4.5,44,66.0,https://hasaki.vn/san-pham/xit-khoang-evoluderm-cap-nuoc-lam-diu-da-50ml-114231.html
88835,Kem Chống Nắng Vichy Chống Bụi Mịn Cho Da Dầu Mụn 50ml,Capital Soleil Mattifying 3 in 1 SPF50+,Vichy,Chăm Sóc Da Mặt / Chống Nắng Da Mặt,585000,469000,20,50ml,4.2,38,10.0,https://hasaki.vn/san-pham/kem-chong-nang-vichy-kiem-dau-spf50-50ml-88835.html
108298,Sáp Khử Mùi Old Spice Hương Oasis Ốc Đảo Thanh Mát 85g,Deo Stick (Hàng Mỹ Nhập Khẩu Chính Hãng),Old Spice,Chăm Sóc Cơ Thể / Khử Mùi,167000,469000,20,85g,4.8,30,28.0,https://hasaki.vn/san-pham/sap-khu-mui-old-spice-huong-oc-dao-thanh-mat-85g-108298.html
93021,Phấn Nước Laneige Cho Lớp Nền Mịn Lì 24H #21N 15gx2,Neo Cushion Matte #21N Beige,Laneige,Trang Điểm / Trang Điểm Mặt / Phấn Nước Cushion,1000000,745000,25,21N,4.8,4,7.0,https://hasaki.vn/san-pham/phan-nuoc-laneige-che-phu-min-li-24h-tong-mau-21n-2x15g-93021.html
104327,Mặt Nạ Banobagi Peptide Hỗ Trợ Phục Hồi Da (Tím Nhạt) 30g,Super Collagen Mask Peptide Repair,Banobagi,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,30000,17000,43,1 miếng,4.8,6,275.0,https://hasaki.vn/san-pham/mat-na-banobagi-peptide-ho-tro-phuc-hoi-da-tim-nhat-30g-104327.html
74218,[Mini] Kem Chống Nắng La Roche-Posay Kiểm Soát Dầu SPF50+ 3ml,Anthelios UV Mune 400 Oil Control Gel-Cream,La Roche-Posay,Mini / Sample,50000,19000,62,3ml,5.0,3,245.0,https://hasaki.vn/san-pham/kem-chong-nang-la-roche-posay-kiem-soat-dau-spf50-3ml-mini-74218.html
105455,Nước Hoa Nữ Verites After The Rain 50ml,After The Rain Inspired By My Burberry,Verites,Nước Hoa / Nước Hoa Nữ,239000,166000,31,50ml,4.3,3,29.0,https://hasaki.vn/san-pham/nuoc-hoa-nu-verites-after-the-rain-50ml-105455.html
74432,Mặt Nạ Some By Mi Hyaluronic Acid Dưỡng Ẩm Da 25g,Hyaluron Moisturizing Sheet Mask,Some By Mi,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,39000,25000,36,,4.9,13,186.0,https://hasaki.vn/san-pham/mat-na-duong-am-cap-nuoc-some-by-mi-74432.html
28134,Lăn Khử Mùi Nivea Comfort Khô Thoáng Cho Nữ 50ml,Dry Comfort 72H,Nivea,Chăm Sóc Cơ Thể / Khử Mùi,79000,62000,22,50ml,4.5,2,75.0,https://hasaki.vn/san-pham/lan-khu-mui-cho-nu-nivea-kho-thoang-50ml-28134.html
130344,Combo 10 Mặt Nạ Emmié Sáng Da Mịn Màng Từ Cam Thảo 23g,Brightening Glow Tencel Mask,Emmié by Happy Skin,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,490000,199000,59,10 miếng,0.0,0,24.0,https://hasaki.vn/san-pham/combo-10-mat-na-emmie-sang-da-min-mang-tu-cam-thao-23g-130344.html
94183,Phấn Phủ Silkygirl Khoáng Kiềm Dầu Dạng Nén Không Màu 7g,No-Sebum Blotting Pact Natural,Silkygirl,Trang Điểm / Trang Điểm Mặt / Phấn Phủ,178000,117000,34,7g,3.8,8,40.0,https://hasaki.vn/san-pham/phan-phu-silkygirl-khoang-kiem-dau-dang-nen-khong-mau-7g-94183.html
102573,Sữa Tắm Olay Vitamin E Ngăn Ngừa Lão Hoá Da 975ml,Age Defying with Vitamin E Body Wash (Hàng Mỹ Nhập Khẩu Chính Hãng),Olay,Chăm Sóc Cơ Thể / Sữa Tắm,330000,258000,22,975ml,4.4,10,18.0,https://hasaki.vn/san-pham/sua-tam-olay-vitamin-e-ngan-ngua-lao-hoa-da-887ml-102573.html
118352,Kem Che Khuyết Điểm Lemonade Màu A00 - Da Trắng Sáng 3g (Mới),Matte Addict Concealer,Lemonade,Trang Điểm / Trang Điểm Mặt / Che Khuyết Điểm,199000,150000,25,3g,0.0,0,31.0,https://hasaki.vn/san-pham/kem-che-khuyet-diem-lemonade-mau-a00-da-trang-sang-3g-118352.html
69032,Nước Hoa Nữ Gennie Little Black Dress 50ml,Little Black Dress,Gennie,Nước Hoa / Nước Hoa Nữ,239000,179000,25,Black,4.3,13,26.0,https://hasaki.vn/san-pham/nuoc-hoa-nu-gennie-little-black-dress-50ml-69032.html
115621,"Sữa Tắm Muối Hồng Himalaya Pink Salt Tươi Mát, Sảng Khoái 500g",Brightening Body Wash - Refresh & Clarify,Himalaya Pink Salt,Chăm Sóc Cơ Thể / Sữa Tắm,139000,89000,36,500g,0.0,0,52.0,https://hasaki.vn/san-pham/sua-tam-muoi-hong-himalaya-pink-salt-tuoi-mat-sang-khoai-500g-115621.html
5759,Sữa Tắm Purité Dưỡng Da Mềm Mịn Hương Hoa Hồng 500ml,Rose Shower Gel,Purité By Prôvence,Chăm Sóc Cơ Thể / Sữa Tắm,159000,118000,26,500ml,4.8,11,40.0,https://hasaki.vn/san-pham/sua-tam-giu-am-huong-hoa-hong-purite-by-provence-500ml-5759.html
96689,Giấy Thấm Dầu Mayan Oil Control Paper (200 Tờ/Gói),Oil Control Paper 200Pcs,MAYAN,Trang Điểm / Dụng Cụ Trang Điểm / Giấy Thấm Dầu,32000,28000,12,200 tờ,4.7,26,165.0,https://hasaki.vn/san-pham/giay-tham-dau-mayan-oil-control-paper-200-to-goi-96689.html
120196,Combo 10 Mặt Nạ Wonjin Siêu Tinh Chất Cấp Ẩm 27g,Ampoule Edition Hyal Pantenol Fill Air Mask,WonJin,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,300000,170000,43,10 miếng,5.0,4,28.0,https://hasaki.vn/san-pham/combo-10-mat-na-wonjin-sieu-tinh-chat-cap-am-27g-120196.html
99033,Son Kem Lì 3CE Mịn Nhẹ Immanence - Đỏ Trầm 4g,Cloud Lip Tint,3CE,Trang Điểm / Trang Điểm Môi / Son Kem / Tint,360000,277000,23,4g,1.0,2,17.0,https://hasaki.vn/san-pham/son-kem-sieu-li-3ce-immanence-mau-do-tram-4g-99033.html
102569,Sữa Tắm Olay Dưỡng Ẩm Vượt Trội Với Bơ Hạt Mỡ 975ml,Ultra Moisture Shea Butter Body Wash (Hàng Mỹ Nhập Khẩu Chính Hãng),Olay,Chăm Sóc Cơ Thể / Sữa Tắm,330000,277000,23,975ml,4.4,10,14.0,https://hasaki.vn/san-pham/sua-tam-olay-duong-am-vuot-troi-voi-bo-hat-mo-887ml-102569.html
112857,Combo 2 Nước Sữa Tẩy Trang Senka 2 Lớp Sạch Sâu & Dịu Mát 230ml,All Clear Milky Water Nourish,Senka,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,238000,154000,35,2x230ml,5.0,5,30.0,https://hasaki.vn/san-pham/combo-2-nuoc-sua-tay-trang-senka-2-lop-sach-sau-diu-mat-230ml-112857.html
69028,Nước Hoa Nữ Gennie Little Gold Dress 50ml,Little Gold Dress,Gennie,Nước Hoa / Nước Hoa Nữ,239000,189000,21,50ml,4.3,13,25.0,https://hasaki.vn/san-pham/nuoc-hoa-nu-gennie-little-gold-dress-50ml-69028.html
71181,Gel Tẩy Trang Curél Cấp Ẩm Chuyên Sâu 130g,Cleansing Gel,Curél,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,339000,248000,27,130g,5.0,7,19.0,https://hasaki.vn/san-pham/gel-tay-trang-curel-cap-am-chuyen-sau-130g-71181.html
3263,Son Dưỡng Môi Nivea Chuyên Sâu 4.8g,Original Care Caring Lip Balm,Nivea,Trang Điểm / Trang Điểm Môi / Son Dưỡng Môi,77000,61000,21,4.8gr,4.3,18,76.0,https://hasaki.vn/san-pham/son-duong-moi-nivea-chuyen-sau-4-8g-3263.html
108012,Combo 4 Băng Vệ Sinh Laurier Siêu Mỏng Bảo Vệ 1mm 22.5cm 10M,Super Slimguard 22.5cm,Laurier,Chăm Sóc Cá Nhân / Chăm Sóc Phụ Nữ / Băng Vệ Sinh,172000,133000,23,4x10miếng,0.0,0,35.0,https://hasaki.vn/san-pham/combo-4-bang-ve-sinh-laurier-sieu-mong-bao-ve-1mm-22-5cm-10m-108012.html
97537,Xịt Khử Mùi AXE Cho Nam Hương Nước Hoa Gold Temptation 135ml,Deodorant Body Spray #Gold Temptation,AXE,Chăm Sóc Cơ Thể / Khử Mùi,108000,88000,19,135ml,5.0,1,52.0,https://hasaki.vn/san-pham/xit-nuoc-hoa-toan-than-axe-cho-nam-gold-temptation-135ml-97537.html
106189,Nước Hoa Vùng Kín Foellie Hương Hoa Hồng Trắng 5ml,Inner Perfume #Eau De Ciel,Foellie,Nước Hoa / Nước Hoa Vùng Kín,350000,164000,53,5ml,4.8,17,28.0,https://hasaki.vn/san-pham/nuoc-hoa-vung-kin-foellie-huong-hoa-hong-trang-5ml-106189.html
106957,Combo 2 Kem Dưỡng Olay Luminous Sáng Da Mờ Thâm Nám Ban Ngày 50g,Luminous Light Perfecting Cream SPF 15 PA++,Olay,Chăm Sóc Da Mặt / Dưỡng Ẩm / Kem / Gel / Dầu Dưỡng,570000,381000,33,2x50g,4.8,36,12.0,https://hasaki.vn/san-pham/combo-2-kem-duong-olay-luminous-sang-da-mo-tham-nam-ban-ngay-50g-106957.html
87871,Máy Rửa Mặt Emmié Hỗ Trợ Sạch Sâu Màu Purple Don’t Lie,Premium Cleansing Brush #Purple Don’t Lie,Emmié by Happy Skin,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Dụng Cụ / Máy Rửa Mặt,860000,499000,42,Purple Don’t Lie,4.8,19,10.0,https://hasaki.vn/san-pham/may-rua-mat-emmie-by-happy-skin-mau-tim-purple-don-t-lie-87871.html
90097,"Mặt Nạ Derladie Cây Phỉ Giảm Mụn, Dưỡng Sáng Da 30ml",Witch Hazel Mask Pack,Derladie,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,28400,17000,40,30ml,5.0,21,269.0,https://hasaki.vn/san-pham/mat-na-derladie-ngan-ngua-mun-sang-da-30ml-90097.html
106419,Son Bóng Maybelline 115 Peppy – Nâu Đào 4.2ml,Superstay Vinyl Ink,Maybelline,Trang Điểm / Trang Điểm Môi / Son Bóng,298000,218000,27,4.2ml,5.0,18,21.0,https://hasaki.vn/san-pham/son-bong-maybelline-115-peppy-nau-dao-4-2ml-106419.html
89879,Dao Cạo Chân Mày Vacosi DC06 (2 Cây),Eyebrow Knife DC06,Vacosi,Trang Điểm / Dụng Cụ Trang Điểm / Nhíp / Dao Cạo,53000,44000,17,2 cây,5.0,2,103.0,https://hasaki.vn/san-pham/dao-cao-chan-may-vacosi-2-cay-89879.html
16940,"Bột Diếp Cá Milaganics Giảm Mụn, Mờ Vết Thâm 100g",Chameleon Plant Powder,Milaganics,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Rửa,76000,39000,49,100g,5.0,3,116.0,https://hasaki.vn/san-pham/bot-diep-ca-milaganics-lam-giam-mun-mo-vet-tham-da-100g-16940.html
96741,Mousse Tạo Kiểu Tóc Double Rich Giữ Nếp Tự Nhiên 150ml,Hair Mousse Soft Hold,Double Rich,Chăm Sóc Tóc Và Da Đầu / Sản Phẩm Tạo Kiểu Tóc,74000,58000,22,150ml,5.0,1,78.0,https://hasaki.vn/san-pham/mousse-tao-kieu-toc-double-rich-soft-hold-150ml-96741.html
91953,Gel Tạo Kiểu Tóc Double Rich Giữ Nếp Tự Nhiên 250ml,Hair Gel Soft Hold,Double Rich,Chăm Sóc Tóc Và Da Đầu / Sản Phẩm Tạo Kiểu Tóc,80000,51000,36,250ml,4.5,6,89.0,https://hasaki.vn/san-pham/gel-tao-kieu-double-rich-soft-giu-nep-tu-nhien-250ml-91953.html
129816,Máy Rửa Mặt Emmié Sonic Extra Màu Hồng,Premium Facial Cleansing Brush Sonic Extra - Pink,Emmié by Happy Skin,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Dụng Cụ / Máy Rửa Mặt,945000,599000,37,1 cái,0.0,0,8.0,https://hasaki.vn/san-pham/may-rua-mat-emmie-sonic-extra-mau-hong-129816.html
85443,"Mặt Nạ Foodaholic Vitamin D Phục Hồi, Tái Tạo Da 23g",Derma Perfect Renewal Mask With Vitamin D,Foodaholic,Chăm Sóc Da Mặt / Mặt Nạ / Mặt Nạ Giấy,15000,8000,47,23g,4.6,37,564.0,https://hasaki.vn/san-pham/mat-na-foodaholic-chiet-xuat-vitamin-d-ho-tro-phuc-hoi-tai-tao-da-23g-85443.html
72147,Kẻ Mắt Nước B.O.M Lâu Trôi Màu Đen 01 Wonder Black 0.5g,Wonderproof Pen Eye Liner - 01 Wonder Black,B.O.M,Trang Điểm / Trang Điểm Mắt / Kẻ Mắt,298000,237000,20,01 Wonder Black,4.4,19,19.0,https://hasaki.vn/san-pham/ke-mat-b-o-m-01-wonder-black-72147.html
87881,Bông Tẩy Trang Inci Cotton Pads 150 Miếng,,Inci,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Bông Tẩy Trang,45000,30000,33,150 Miếng,4.5,6,150.0,https://hasaki.vn/san-pham/bong-tay-trang-inci-150-mieng-87881.html
2359,Bảng Tạo Khối Và Highlight City Color 4.5g,Contour Palette,City Color,Trang Điểm / Trang Điểm Mặt / Tạo Khối / Highlight,250000,90000,64,4.5g,0.0,0,50.0,https://hasaki.vn/san-pham/bang-tao-khoi-va-highlight-city-color-4-5g-2359.html
133217,Nước Cân Bằng Cetaphil Phục Hồi Và Nuôi Dưỡng Da 150ml,Soothing & Comforting Cica Balancing Toner,Cetaphil,Chăm Sóc Da Mặt / Làm Sạch Da / Toner / Nước Cân Bằng Da,698000,523000,25,150ml,0.0,0,9.0,https://hasaki.vn/san-pham/nuoc-can-bang-cetaphil-phuc-hoi-va-nuoi-duong-da-150ml-133217.html
3271,Xịt Khoáng Evian Cấp Ẩm Và Làm Dịu Da 300ml,Facial Spray,Evian,Chăm Sóc Da Mặt / Dưỡng Ẩm / Xịt Khoáng,395000,295000,25,300ml,5.0,9,16.0,https://hasaki.vn/san-pham/xit-khoang-evian-cung-cap-am-va-lam-diu-da-300ml-3271.html
116035,Bộ Gội Xả Milaganics Tinh Dầu Bưởi Kích Thích Mọc Tóc 500ml/Chai,Grapefruit Shampoo + Grapefruit Conditioner,Milaganics,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Bộ Gội Xả,768000,299000,61,2,0.0,0,15.0,https://hasaki.vn/san-pham/bo-goi-xa-milaganics-tinh-dau-buoi-kich-thich-moc-toc-500ml-chai-116035.html
106789,"Combo TRESemmé Gội 640g, Xả 620g & Ủ 180ml Keratin Vào Nếp Suôn Mượt",Keratin Smooth (Shampoo + Conditioner + Treatment Mask),TRESemmé,Chăm Sóc Tóc Và Da Đầu / Bộ Chăm Sóc Tóc,544000,402000,26,3 món,0.0,0,12.0,https://hasaki.vn/san-pham/combo-tresemme-goi-640g-xa-620g-u-180ml-keratin-vao-nep-suon-muot-106789.html
4026,Sữa Tắm Gội Coast Dành Cho Nam 532ml,Classic Scent Hair & Body Wash,Coast,Chăm Sóc Cơ Thể / Sữa Tắm,140000,109000,22,532ml,5.0,4,41.0,https://hasaki.vn/san-pham/sua-tam-goi-danh-cho-nam-coast-532ml-4026.html
92899,"Nước Tẩy Trang Eveline Da Thường, Da Dầu, Da Hỗn Hợp 400ml",Purifying Micellar Water,Eveline,Chăm Sóc Da Mặt / Làm Sạch Da / Tẩy Trang Mặt,270000,195000,28,400ml,4.8,9,23.0,https://hasaki.vn/san-pham/nuoc-tay-trang-eveline-da-thuong-da-dau-da-hon-hop-400ml-92899.html
111129,Phấn Phủ Silkygirl Nâng Tông Màu 01 Radiant 7g,Let It Glow Tone Up Powder,Silkygirl,Trang Điểm / Trang Điểm Mặt / Phấn Phủ,188000,149000,21,7g,5.0,4,30.0,https://hasaki.vn/san-pham/phan-nang-tong-silkygirl-mau-01-radiant-7g-111129.html
92663,Serum Dưỡng Tóc Ellips Keratin Óng Mượt Vỉ 6 viên,Hair Vitamin with Pro-Keratin Complex Smooth & Silky,Ellips,Chăm Sóc Tóc Và Da Đầu / Dưỡng Tóc / Serum / Dầu Dưỡng Tóc,26750,24000,10,6 viên,4.8,10,186.0,https://hasaki.vn/san-pham/serum-duong-toc-ellips-keratin-ong-muot-vi-6-vien-92663.html
98069,Dầu Xả L'Oreal Paris Dưỡng Tóc Giảm Gãy Rụng 280ml,Elseve Fall Resist 3X Anti-Hairfall Conditioner-Scalp + Hair,L'Oreal,,139000,106000,24,280ml,5.0,2,42.0,https://hasaki.vn/san-pham/dau-xa-l-oreal-paris-duong-toc-giam-gay-rung-280ml-98069.html
111731,Combo Vaseline Serum Dưỡng Thể Chống Nắng & Sữa Dưỡng Thể Nâng Tông 300mlx2,Healthy Bright Daily Protection & Brightening Serum SPF 50+ PA++++ & Gluta-Hya Body Tone-Up UV Lotion,Vaseline,Chăm Sóc Cơ Thể / Bộ Chăm Sóc Cơ Thể,398000,278000,30,2 món,5.0,1,16.0,https://hasaki.vn/san-pham/combo-vaseline-serum-duong-the-chong-nang-sua-duong-the-nang-tong-tuc-thi-111731.html
85913,Xịt Khử Mùi Nivea Serum Sáng Da Hoa Hồng Hokkaido 150ml,Whitening Deep Serum Hokkaido Rose Spray,Nivea,Chăm Sóc Cơ Thể / Khử Mùi,125000,94000,25,150ml,5.0,3,48.0,https://hasaki.vn/san-pham/xit-ngan-mui-nivea-serum-duong-sang-da-huong-hoa-hong-hokkaido-150ml-85913.html
99319,Lăn Khử Mùi Cho Nam Rexona Khô Thoáng Antibac 45ml,Invisible & Antibacterial #Antibac,Rexona,Chăm Sóc Cơ Thể / Khử Mùi,62000,51000,18,45ml,5.0,1,87.0,https://hasaki.vn/san-pham/lan-khu-mui-cho-nam-rexona-kho-thoang-antibac-45ml-99319.html
125044,"Serum Balance Active Formula AHA + BHA Tái Tạo, Sáng Da 30ml",AHA 10% + BHA 2% 10 Minute Treatment Serum - Resurface & Brighten,Balance Active Formula,Chăm Sóc Da Mặt / Đặc Trị / Serum / Tinh Chất,360000,223000,38,30ml,0.0,0,20.0,https://hasaki.vn/san-pham/serum-balance-active-formula-aha-bha-tai-tao-sang-da-30ml-125044.html
105613,Sữa Rửa Mặt Senka Dưỡng Sáng Mờ Thâm 100g,Perfect Whip Vit C,Senka,Chăm Sóc Da Mặt / Làm Sạch Da / Sữa Rửa Mặt,115000,98000,15,100g,4.5,2,46.0,https://hasaki.vn/san-pham/sua-rua-mat-senka-duong-sang-mo-tham-100g-105613.html
110932,Bộ Chiết Mỹ Phẩm Hotosu Hồng (9 Món),Eco-Friendly Travel Bottle Sets,Hotosu,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Dụng Cụ Chăm Sóc Khác,69000,39000,43,,5.0,3,114.0,https://hasaki.vn/san-pham/bo-chiet-my-pham-hotosu-hong-9-mon-110932.html
96765,Combo 3 Bông Tẩy Trang Ceiba 100% Chất Liệu Cotton 140 Miếng,100% Cotton,Ceiba,Chăm Sóc Da Mặt / Dụng Cụ / Phụ Kiện Chăm Sóc Da / Bông Tẩy Trang,135000,82000,39,420 miếng,4.7,24,54.0,https://hasaki.vn/san-pham/combo-3-bong-tay-trang-ceiba-100-chat-lieu-cotton-140-mieng-96765.html
120692,Bộ Gội Xả Bưởi Cocoon Giảm Gãy Rụng Tóc 500ml (Túi) + 310ml,Pomelo Shampoo + Hair Conditioner,Cocoon,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Bộ Gội Xả,540000,432000,20,,0.0,0,11.0,https://hasaki.vn/san-pham/bo-goi-xa-buoi-cocoon-giam-gay-rung-toc-500ml-tui-310ml-120692.html
97541,Kem Xả Dove Ngăn Gãy Rụng Tóc (Mới) 320g,,Dove,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Dầu Xả,100000,90000,10,320g,5.0,1,49.0,https://hasaki.vn/san-pham/kem-xa-dove-ngan-gay-rung-toc-moi-320g-97541.html
113187,Phấn Nước Lime Kiềm Dầu No.20 Pink Beige Da Trung Bình 20g,Real Cover Pink Cushion SPF 50+/PA+++,LIME,Trang Điểm / Trang Điểm Mặt / Phấn Nước Cushion,420000,274000,35,20g,4.0,2,16.0,https://hasaki.vn/san-pham/phan-nuoc-lime-kiem-dau-no20-pink-beige-da-trung-binh-20g-113187.html
121704,Bộ Gội Xả Nguyên Xuân Dưỡng Phục Hồi Cho Tóc Dầu Bết 600ml + 300ml,Herbal Shampoo & Conditioner,Nguyên Xuân,Chăm Sóc Tóc Và Da Đầu / Dầu Gội Và Dầu Xả / Bộ Gội Xả,365000,274000,35,600ml + 300ml,0.0,0,12.0,https://hasaki.vn/san-pham/bo-goi-xa-nguyen-xuan-cho-toc-dau-bet-660ml-330ml-121704.html
91551,Phấn Phủ Freeplus Che Khuyết Điểm Dịu Nhẹ Cho Da 8g,Face Up Powder NA,Freeplus,Trang Điểm / Trang Điểm Mặt / Phấn Phủ,572000,398000,30,8g,4.8,5,11.0,https://hasaki.vn/san-pham/phan-phu-freeplus-che-khuyet-diem-diu-nhe-cho-da-8g-91551.html
91937,Nước Súc Miệng Propolinse Chiết Xuất Hoa Anh Đào 600ml,Sakura,Propolinse,Chăm Sóc Cá Nhân / Chăm Sóc Răng Miệng / Nước Súc Miệng,250000,168000,33,600ml,4.7,25,26.0,https://hasaki.vn/san-pham/nuoc-suc-mieng-propolinse-sakura-chiet-xuat-hoa-anh-dao-600ml-91937.html
121796,Combo Embryolisse Serum Double HA Cấp Ẩm Đa Tầng 30ml + Sữa Dưỡng Ẩm Siêu Phục Hồi Da 30ml,Hydra Serum + Lait-Crème Concentré,Embryolisse,Chăm Sóc Da Mặt / Bộ Chăm Sóc Da Mặt,1116000,784000,30,2x30ml,0.0,0,6.0,https://hasaki.vn/san-pham/combo-embryolisse-serum-double-ha-cap-am-da-tang-30ml-sua-duong-am-sieu-phuc-hoi-da-30ml-121796.html
